1.0,1.0,1.0,1.0,1224.0,0.04,84.7,0.0,36.5,30.0,30.0,28.0,30.0,2021-07-08-01:06:14,31
3.0,2.0,1.0,0.0,1224.0,0.04,84.7,2.8,37.0,31.0,30.0,28.0,30.25,2021-07-08-01:07:13,30
0.0,1.0,2.0,1.0,1224.0,0.03,84.7,0.0,37.0,30.0,29.5,28.0,29.75,2021-07-08-01:08:13,25
3.9,3.0,3.9,1.0,1224.0,0.03,84.7,0.0,37.0,30.0,30.0,28.0,30.0,2021-07-08-01:09:12,32
0.0,2.0,2.0,0.0,1224.0,0.03,84.7,0.0,37.0,30.0,29.5,28.0,29.75,2021-07-08-01:10:12,28
1.0,1.0,2.9,2.0,1224.0,0.03,84.8,0.0,37.0,30.5,29.5,28.0,30.25,2021-07-08-01:11:11,32
1.0,1.0,3.9,1.0,1224.0,0.02,84.8,0.0,37.5,30.5,30.0,28.5,30.25,2021-07-08-01:12:11,30
3.0,1.0,0.0,1.0,1224.0,0.02,84.8,0.0,37.0,30.5,30.0,27.5,30.25,2021-07-08-01:13:10,31
4.0,0.0,1.0,2.0,1224.0,0.02,84.8,0.0,36.5,30.5,30.0,27.5,30.25,2021-07-08-01:14:10,29
0.0,2.0,3.0,2.0,1224.0,0.01,84.8,0.0,37.5,30.5,29.5,28.0,30.25,2021-07-08-01:15:09,29
2.0,2.0,1.0,3.0,1224.0,0.03,84.8,0.0,37.5,30.5,29.5,28.0,30.0,2021-07-08-01:16:08,31
1.0,1.0,1.0,2.0,1224.0,0.04,84.8,0.0,37.0,30.5,30.0,28.0,30.25,2021-07-08-01:17:08,32
4.0,1.0,3.0,1.0,1224.0,0.03,84.8,0.0,37.0,30.5,30.0,28.0,30.25,2021-07-08-01:18:08,28
3.0,1.0,2.0,0.0,1224.0,0.04,84.8,0.0,37.0,30.5,30.0,28.0,30.25,2021-07-08-01:19:07,31
1.0,1.0,1.0,1.0,1224.0,0.04,85.0,59.1,37.0,30.5,30.0,28.0,30.25,2021-07-08-01:20:07,32
0.0,2.0,2.0,2.0,1224.0,0.04,85.0,0.0,37.5,30.5,30.0,28.0,30.25,2021-07-08-01:21:06,27
2.0,0.0,0.0,3.0,1224.0,0.04,85.0,0.0,37.5,30.5,29.5,27.5,30.25,2021-07-08-01:22:06,31
3.0,2.0,0.0,2.0,1224.0,0.04,85.0,0.0,37.0,30.5,29.5,28.0,30.0,2021-07-08-01:23:05,30
2.0,1.0,0.0,1.0,1224.0,0.03,85.0,0.0,37.0,30.5,30.0,28.0,30.25,2021-07-08-01:24:05,28
1.0,0.0,0.0,0.0,1224.0,0.03,85.0,0.0,37.0,30.0,30.0,28.0,30.0,2021-07-08-01:25:05,29
3.0,4.9,0.0,3.0,1224.0,0.03,85.0,0.0,37.0,30.5,30.0,28.5,30.0,2021-07-08-01:26:05,26
1.0,2.0,0.0,1.0,1224.0,0.05,85.0,0.0,37.5,30.5,29.5,28.0,30.0,2021-07-08-01:27:05,29
2.0,0.0,1.0,0.0,1224.0,0.04,85.0,32.1,37.0,30.5,30.0,28.0,30.25,2021-07-08-01:28:04,31
1.0,2.0,1.0,2.0,1224.0,0.04,85.0,0.0,37.0,30.5,29.5,28.0,30.25,2021-07-08-01:29:03,32
2.0,2.0,1.0,3.0,1224.0,0.03,85.0,0.0,37.0,30.0,30.0,28.0,30.25,2021-07-08-01:30:03,0
4.0,2.0,1.0,3.9,1224.0,0.03,85.1,0.0,37.0,30.0,30.0,28.0,30.0,2021-07-08-01:31:00,31
1.0,2.0,1.0,2.0,1224.0,0.02,85.0,0.0,37.0,30.5,30.0,28.0,30.25,2021-07-08-01:31:59,28
4.9,0.0,1.0,2.0,1224.0,0.02,85.0,0.0,37.0,30.5,30.0,28.0,30.25,2021-07-08-01:32:59,32
3.0,2.0,1.0,1.0,1224.0,0.01,85.0,0.0,37.0,30.5,29.5,28.0,30.0,2021-07-08-01:33:58,31
2.0,0.0,3.0,1.0,1224.0,0.0,85.1,0.0,37.0,31.0,30.0,28.0,30.25,2021-07-08-01:34:58,28
1.0,0.0,1.0,0.0,1224.0,0.0,85.0,0.0,37.0,30.5,30.0,28.0,30.25,2021-07-08-01:35:59,34
1.0,3.9,2.0,2.0,1224.0,0.03,85.0,0.0,37.0,30.5,29.5,28.0,30.25,2021-07-08-01:36:58,33
4.0,1.0,2.0,1.0,1224.0,0.03,85.0,0.0,37.0,30.5,30.0,28.0,30.25,2021-07-08-01:37:58,32
1.0,2.0,2.0,3.0,1224.0,0.02,85.0,0.0,37.0,30.5,30.0,28.0,30.25,2021-07-08-01:38:57,31
3.0,1.0,1.0,3.0,1224.0,0.01,85.0,0.0,37.5,30.5,29.5,28.0,30.25,2021-07-08-01:39:57,32
5.0,3.0,3.0,3.0,1224.0,0.02,84.8,0.0,37.0,30.5,29.5,28.0,30.25,2021-07-08-01:40:56,31
3.0,2.0,1.0,2.0,1224.0,0.01,84.8,0.0,37.0,30.5,30.0,28.0,30.0,2021-07-08-01:41:56,30
2.0,2.9,1.0,1.0,1326.0,0.01,84.8,0.0,37.0,30.5,30.0,28.0,30.25,2021-07-08-01:42:55,35
4.0,3.0,3.0,1.0,1224.0,0.01,84.8,2.8,37.5,30.5,30.0,28.0,30.25,2021-07-08-01:43:55,32
2.0,0.0,3.0,3.0,1224.0,0.0,84.8,0.0,37.5,30.5,30.0,28.0,30.5,2021-07-08-01:44:54,30
2.0,1.0,2.9,1.0,1224.0,0.01,84.8,0.0,37.0,30.5,30.0,28.0,30.0,2021-07-08-01:45:54,28
1.0,1.0,0.0,1.0,1224.0,0.0,84.8,0.0,36.5,30.5,30.0,28.0,30.0,2021-07-08-01:46:53,32
1.0,1.0,0.0,1.0,1224.0,0.02,84.8,0.0,37.5,30.0,30.0,28.0,30.25,2021-07-08-01:47:53,33
0.0,1.0,2.0,2.0,1224.0,0.02,84.8,0.0,37.0,30.5,30.0,28.5,30.25,2021-07-08-01:48:52,29
2.0,0.0,2.0,2.0,1224.0,0.02,84.8,0.0,37.0,30.0,30.0,28.5,30.0,2021-07-08-01:49:52,31
3.9,2.0,2.0,4.0,1224.0,0.01,84.8,0.0,37.5,30.5,30.0,28.0,30.25,2021-07-08-01:50:52,30
3.0,1.0,2.0,2.0,1224.0,0.02,84.8,0.0,37.0,30.5,30.5,28.5,30.25,2021-07-08-01:51:51,28
3.0,0.0,1.0,2.0,1224.0,0.01,84.8,0.0,37.0,30.5,30.0,28.5,30.5,2021-07-08-01:52:51,31
3.0,1.0,2.0,2.0,1224.0,0.01,85.0,0.0,37.0,30.5,30.0,28.0,30.25,2021-07-08-01:53:50,32
1.0,1.0,0.0,2.0,1224.0,0.0,85.0,0.0,37.5,30.5,30.0,28.0,30.25,2021-07-08-01:54:50,28
1.0,0.0,1.0,3.0,1224.0,0.0,85.0,0.0,37.0,30.5,30.0,28.0,30.25,2021-07-08-01:55:49,32
4.0,1.0,2.0,0.0,1224.0,0.0,85.0,0.0,37.5,30.5,30.0,28.5,30.0,2021-07-08-01:56:49,31
1.0,3.0,1.0,3.0,1224.0,0.03,85.0,0.0,37.5,30.5,30.0,28.5,30.25,2021-07-08-01:57:48,29
2.0,1.0,3.0,0.0,1224.0,0.03,85.0,43.4,37.0,30.5,30.0,28.5,30.25,2021-07-08-01:58:49,30
1.0,0.0,1.0,1.0,1224.0,0.03,85.0,0.0,37.0,30.5,30.0,28.5,30.25,2021-07-08-01:59:49,34
1.0,2.0,3.0,1.0,1224.0,0.03,85.0,0.0,37.0,30.5,30.0,28.5,30.25,2021-07-08-02:00:48,30
3.0,2.0,1.0,2.0,1224.0,0.03,85.1,0.0,37.0,30.0,30.0,28.5,30.5,2021-07-08-02:01:47,33
0.0,3.0,0.0,2.0,1224.0,0.03,85.1,0.0,37.0,30.5,30.0,28.5,30.0,2021-07-08-02:02:47,26
1.0,1.0,1.0,1.0,1224.0,0.02,85.1,0.0,36.5,30.5,30.0,28.5,30.25,2021-07-08-02:03:46,27
1.0,3.0,1.0,2.0,1224.0,0.01,85.1,4.4,36.5,30.5,29.5,28.0,30.0,2021-07-08-02:04:46,28
2.0,1.0,1.0,2.0,1224.0,0.01,85.1,0.0,37.0,30.5,30.0,28.5,30.25,2021-07-08-02:05:45,31
4.0,1.0,1.0,0.0,1224.0,0.01,85.1,0.0,37.0,30.5,29.5,28.5,30.0,2021-07-08-02:06:45,32
1.0,2.0,2.0,0.0,1224.0,0.0,85.1,0.0,37.0,30.5,30.0,28.0,30.25,2021-07-08-02:07:44,31
1.0,0.0,2.0,1.0,1224.0,0.04,85.1,0.0,37.0,30.5,29.5,28.0,30.25,2021-07-08-02:08:43,28
3.0,1.0,1.0,0.0,1224.0,0.04,85.1,0.0,37.0,30.5,29.5,28.5,30.25,2021-07-08-02:09:43,29
3.0,2.0,1.0,1.0,1224.0,0.03,85.1,0.0,37.0,30.5,29.5,28.0,30.25,2021-07-08-02:10:42,27
4.9,2.9,1.0,2.9,1224.0,0.03,85.1,0.0,37.0,30.5,30.0,28.5,30.25,2021-07-08-02:11:42,31
1.0,2.0,2.0,1.0,1224.0,0.03,85.1,0.0,37.0,31.0,30.0,28.0,30.5,2021-07-08-02:12:42,29
2.0,2.0,0.0,1.0,1224.0,0.04,85.1,0.0,37.5,31.0,30.0,28.5,30.5,2021-07-08-02:13:43,33
4.0,0.0,0.0,3.0,1224.0,0.03,85.1,0.0,37.0,30.5,30.0,28.0,30.0,2021-07-08-02:14:42,31
1.0,1.0,0.0,0.0,1224.0,0.03,85.1,0.0,37.0,30.5,29.5,28.0,30.25,2021-07-08-02:15:42,28
1.0,0.0,2.0,0.0,1224.0,0.03,85.1,0.0,37.5,30.5,29.5,28.0,30.25,2021-07-08-02:16:41,30
1.0,1.0,2.0,1.0,1224.0,0.02,85.1,0.0,37.0,30.5,30.0,28.0,30.5,2021-07-08-02:17:40,0
4.0,5.9,4.0,3.0,281.4,0.06,85.1,0.0,37.5,30.0,30.0,28.0,30.25,2021-07-08-02:18:57,0
1.0,2.0,2.0,2.0,1224.0,0.05,85.1,0.0,37.0,30.5,29.5,28.0,30.0,2021-07-08-02:20:13,0
6.9,3.0,3.0,4.0,1224.0,0.05,85.1,0.0,36.5,30.5,29.5,28.5,29.75,2021-07-08-02:21:29,0
1.0,1.0,2.0,2.0,1224.0,0.05,85.0,0.0,37.5,30.5,30.0,28.0,30.25,2021-07-08-02:22:45,0
1.0,2.0,1.0,2.0,1224.0,0.04,85.0,0.0,37.0,30.5,29.5,28.0,30.0,2021-07-08-02:24:01,0
0.0,1.0,1.0,1.0,1224.0,0.03,85.1,6.2,37.0,30.5,29.5,28.0,30.0,2021-07-08-02:25:17,0
3.0,1.0,1.0,0.0,1224.0,0.03,85.0,0.0,36.5,30.0,29.5,28.0,30.0,2021-07-08-02:26:33,0
12.0,5.2,9.1,10.1,307.2,0.03,85.1,0.0,37.0,30.5,29.5,27.5,30.0,2021-07-08-02:27:49,0
1.0,2.0,2.0,2.0,1224.0,0.05,85.1,0.0,36.5,30.5,29.5,28.0,30.0,2021-07-08-02:29:05,0
3.9,1.0,1.0,1.0,1224.0,0.05,85.1,0.0,37.0,30.0,29.5,28.0,30.0,2021-07-08-02:30:21,0
2.0,1.0,2.0,2.0,1224.0,0.04,85.1,0.0,36.5,30.0,29.5,28.0,30.0,2021-07-08-02:31:37,0
1.0,2.0,0.0,3.9,1224.0,0.03,85.1,0.0,37.0,30.5,29.5,28.0,30.25,2021-07-08-02:32:53,0
1.0,1.0,0.0,2.0,1224.0,0.04,85.1,51.9,37.5,30.5,30.0,28.0,30.25,2021-07-08-02:34:09,0
2.0,0.0,1.0,0.0,1224.0,0.04,85.1,0.0,37.0,30.5,30.0,28.0,30.25,2021-07-08-02:35:25,0
